Longitude,Latitude,Pixel,Scan
229.329047,-89.7653303,9300,68400
229.540696,-89.7652434,9400,68400
229.752219,-89.7651533,9500,68400
229.963609,-89.7650599,9600,68400
230.17486,-89.7649634,9700,68400
230.385968,-89.7648636,9800,68400
230.596926,-89.7647606,9900,68400
230.807729,-89.7646545,10000,68400
231.018372,-89.7645451,10100,68400
231.228848,-89.7644325,10200,68400
231.439153,-89.7643167,10300,68400
231.649281,-89.7641977,10400,68400
231.859226,-89.7640756,10500,68400
232.068984,-89.7639502,10600,68400
232.278548,-89.7638217,10700,68400
232.487913,-89.76369,10800,68400
232.697075,-89.7635551,10900,68400
232.906028,-89.763417,11000,68400
233.114766,-89.7632758,11100,68400
233.323285,-89.7631314,11200,68400
233.531579,-89.7629839,11300,68400
233.739643,-89.7628332,11400,68400
233.947472,-89.7626793,11500,68400
234.155061,-89.7625223,11600,68400
234.362404,-89.7623622,11700,68400
234.569498,-89.7621989,11800,68400
234.776337,-89.7620325,11900,68400
234.980851,-89.7618647,11999,68400
209.825548,-89.7602737,0,68500
210.025027,-89.7604787,100,68500
210.224876,-89.7606807,200,68500
210.42509,-89.7608799,300,68500
210.625667,-89.7610762,400,68500
210.826601,-89.7612695,500,68500
211.02789,-89.76146,600,68500
211.229528,-89.7616475,700,68500
211.431513,-89.7618321,800,68500
211.633839,-89.7620138,900,68500
211.836502,-89.7621925,1000,68500
212.039499,-89.7623682,1100,68500
212.242825,-89.762541,1200,68500
212.446476,-89.7627108,1300,68500
212.650446,-89.7628776,1400,68500
212.854733,-89.7630415,1500,68500
213.059331,-89.7632023,1600,68500
213.264236,-89.7633602,1700,68500
213.469443,-89.763515,1800,68500
213.674947,-89.7636669,1900,68500
213.880745,-89.7638157,2000,68500
214.086831,-89.7639614,2100,68500
214.2932,-89.7641042,2200,68500
214.499849,-89.7642438,2300,68500
214.706771,-89.7643805,2400,68500
214.913962,-89.764514,2500,68500
215.121418,-89.7646446,2600,68500
215.329133,-89.764772,2700,68500
215.537102,-89.7648963,2800,68500
215.74532,-89.7650176,2900,68500
215.953782,-89.7651358,3000,68500
216.162483,-89.7652509,3100,68500
216.371419,-89.7653629,3200,68500
216.580583,-89.7654717,3300,68500
216.78997,-89.7655775,3400,68500
216.999576,-89.7656801,3500,68500
217.209395,-89.7657796,3600,68500
217.419421,-89.765876,3700,68500
217.62965,-89.7659692,3800,68500
217.840075,-89.7660593,3900,68500
218.050693,-89.7661463,4000,68500
218.261496,-89.7662301,4100,68500
218.47248,-89.7663107,4200,68500
218.683639,-89.7663882,4300,68500
218.894967,-89.7664625,4400,68500
219.10646,-89.7665337,4500,68500
219.318111,-89.7666016,4600,68500
219.529915,-89.7666664,4700,68500
219.741866,-89.766728,4800,68500
219.953959,-89.7667864,4900,68500
220.166187,-89.7668416,5000,68500
220.378546,-89.7668937,5100,68500
220.591029,-89.7669425,5200,68500
220.803631,-89.7669881,5300,68500
221.016345,-89.7670305,5400,68500
221.229167,-89.7670698,5500,68500
221.44209,-89.7671058,5600,68500
221.655109,-89.7671385,5700,68500
221.868218,-89.7671681,5800,68500
222.08141,-89.7671944,5900,68500
222.29468,-89.7672176,6000,68500
222.508022,-89.7672375,6100,68500
222.721431,-89.7672541,6200,68500
222.9349,-89.7672676,6300,68500
223.148423,-89.7672778,6400,68500
223.361995,-89.7672848,6500,68500
223.57561,-89.7672885,6600,68500
223.789261,-89.767289,6700,68500
224.002942,-89.7672862,6800,68500
224.216649,-89.7672803,6900,68500
224.430374,-89.767271,7000,68500
224.644113,-89.7672586,7100,68500
224.857858,-89.7672429,7200,68500
225.071604,-89.7672239,7300,68500
225.285345,-89.7672017,7400,68500
225.499075,-89.7671763,7500,68500
225.712788,-89.7671476,7600,68500
225.926479,-89.7671156,7700,68500
226.14014,-89.7670805,7800,68500
226.353767,-89.767042,7900,68500
226.567354,-89.7670003,8000,68500
226.780893,-89.7669554,8100,68500
226.99438,-89.7669073,8200,68500
227.207809,-89.7668558,8300,68500
227.421174,-89.7668012,8400,68500
227.634468,-89.7667433,8500,68500
227.847686,-89.7666821,8600,68500
228.060822,-89.7666177,8700,68500
228.273871,-89.7665501,8800,68500
228.486825,-89.7664792,8900,68500
228.699681,-89.7664051,9000,68500
228.912431,-89.7663278,9100,68500
229.12507,-89.7662472,9200,68500
229.337592,-89.7661634,9300,68500
229.549991,-89.7660763,9400,68500
229.762262,-89.7659861,9500,68500
229.9744,-89.7658926,9600,68500
230.186397,-89.7657958,9700,68500
230.398249,-89.7656959,9800,68500
230.60995,-89.7655927,9900,68500
230.821495,-89.7654863,10000,68500
231.032877,-89.7653767,10100,68500
231.244092,-89.7652639,10200,68500
231.455133,-89.7651479,10300,68500
231.665995,-89.7650287,10400,68500
231.876673,-89.7649063,10500,68500
232.087161,-89.7647807,10600,68500
232.297454,-89.7646519,10700,68500
232.507547,-89.7645199,10800,68500
232.717433,-89.7643847,10900,68500
232.927108,-89.7642463,11000,68500
233.136567,-89.7641048,11100,68500
233.345804,-89.76396,11200,68500
233.554814,-89.7638121,11300,68500
233.763591,-89.7636611,11400,68500
233.972131,-89.7635069,11500,68500
234.180429,-89.7633495,11600,68500
234.388479,-89.763189,11700,68500
234.596277,-89.7630253,11800,68500
234.803817,-89.7628585,11900,68500
235.009022,-89.7626903,11999,68500
209.766787,-89.7610706,0,68600
209.966881,-89.7612764,100,68600
210.167348,-89.7614793,200,68600
210.368185,-89.7616793,300,68600
210.569388,-89.7618764,400,68600
210.770952,-89.7620706,500,68600
210.972874,-89.7622618,600,68600
211.17515,-89.7624501,700,68600
211.377774,-89.7626355,800,68600
211.580744,-89.762818,900,68600
211.784055,-89.7629974,1000,68600
211.987703,-89.763174,1100,68600
212.191683,-89.7633475,1200,68600
212.395991,-89.7635181,1300,68600
212.600622,-89.7636856,1400,68600
212.805573,-89.7638502,1500,68600
213.010838,-89.7640118,1600,68600
213.216413,-89.7641703,1700,68600
213.422294,-89.7643259,1800,68600
213.628476,-89.7644784,1900,68600
213.834953,-89.7646279,2000,68600
214.041722,-89.7647743,2100,68600
214.248777,-89.7649177,2200,68600
214.456114,-89.7650581,2300,68600
214.663728,-89.7651953,2400,68600
214.871614,-89.7653295,2500,68600
215.079767,-89.7654607,2600,68600
215.288182,-89.7655887,2700,68600
215.496854,-89.7657137,2800,68600
215.705778,-89.7658355,2900,68600
215.914948,-89.7659543,3000,68600
216.12436,-89.76607,3100,68600
216.334009,-89.7661825,3200,68600
216.543889,-89.7662919,3300,68600
216.753994,-89.7663982,3400,68600
216.964321,-89.7665014,3500,68600
217.174862,-89.7666014,3600,68600
217.385614,-89.7666983,3700,68600
217.59657,-89.7667921,3800,68600
217.807725,-89.7668826,3900,68600
218.019074,-89.7669701,4000,68600
218.230611,-89.7670543,4100,68600
218.442331,-89.7671354,4200,68600
218.654227,-89.7672134,4300,68600
218.866295,-89.7672881,4400,68600
219.078529,-89.7673597,4500,68600
219.290923,-89.7674281,4600,68600
219.503472,-89.7674932,4700,68600
219.71617,-89.7675552,4800,68600
219.92901,-89.767614,4900,68600
220.141989,-89.7676696,5000,68600
220.355098,-89.767722,5100,68600
220.568334,-89.7677712,5200,68600
220.78169,-89.7678172,5300,68600
220.995159,-89.7678599,5400,68600
221.208738,-89.7678994,5500,68600
221.422419,-89.7679357,5600,68600
221.636196,-89.7679688,5700,68600
221.850064,-89.7679986,5800,68600
222.064017,-89.7680253,5900,68600
222.278049,-89.7680486,6000,68600
222.492154,-89.7680688,6100,68600
222.706326,-89.7680857,6200,68600
222.920559,-89.7680993,6300,68600
223.134847,-89.7681098,6400,68600
223.349184,-89.7681169,6500,68600
223.563564,-89.7681209,6600,68600
223.777982,-89.7681215,6700,68600
223.99243,-89.768119,6800,68600
224.206904,-89.7681131,6900,68600
224.421397,-89.768104,7000,68600
224.635903,-89.7680917,7100,68600
224.850416,-89.7680761,7200,68600
225.06493,-89.7680573,7300,68600
225.279439,-89.7680352,7400,68600
225.493937,-89.7680098,7500,68600
225.708418,-89.7679812,7600,68600
225.922876,-89.7679493,7700,68600
226.137305,-89.7679142,7800,68600
226.351699,-89.7678758,7900,68600
226.566053,-89.7678341,8000,68600
226.780359,-89.7677892,8100,68600
226.994612,-89.767741,8200,68600
227.208806,-89.7676896,8300,68600
227.422935,-89.7676349,8400,68600
227.636993,-89.767577,8500,68600
227.850975,-89.7675158,8600,68600
228.064874,-89.7674514,8700,68600
228.278684,-89.7673837,8800,68600
228.492399,-89.7673127,8900,68600
228.706014,-89.7672385,9000,68600
228.919523,-89.7671611,9100,68600
229.132919,-89.7670804,9200,68600
229.346198,-89.7669964,9300,68600
229.559353,-89.7669093,9400,68600
229.772378,-89.7668188,9500,68600
229.985268,-89.7667252,9600,68600
230.198016,-89.7666283,9700,68600
230.410618,-89.7665282,9800,68600
230.623068,-89.7664248,9900,68600
230.835359,-89.7663182,10000,68600
231.047486,-89.7662084,10100,68600
231.259443,-89.7660954,10200,68600
231.471226,-89.7659791,10300,68600
231.682828,-89.7658596,10400,68600
231.894244,-89.765737,10500,68600
232.105468,-89.7656111,10600,68600
232.316495,-89.765482,10700,68600
232.527319,-89.7653497,10800,68600
232.737935,-89.7652142,10900,68600
232.948338,-89.7650755,11000,68600
233.158522,-89.7649337,11100,68600
233.368482,-89.7647886,11200,68600
233.578212,-89.7646404,11300,68600
233.787708,-89.7644889,11400,68600
233.996964,-89.7643344,11500,68600
234.205976,-89.7641766,11600,68600
234.414737,-89.7640157,11700,68600
234.623243,-89.7638516,11800,68600
234.831489,-89.7636844,11900,68600
235.037391,-89.7635158,11999,68600
209.707438,-89.7618671,0,68700
209.90815,-89.7620737,100,68700
210.10924,-89.7622775,200,68700
210.310703,-89.7624783,300,68700
210.512535,-89.7626763,400,68700
210.714732,-89.7628713,500,68700
210.917291,-89.7630633,600,68700
211.120206,-89.7632525,700,68700
211.323475,-89.7634387,800,68700
211.527092,-89.7636219,900,68700
211.731054,-89.7638021,1000,68700
211.935356,-89.7639794,1100,68700
212.139994,-89.7641537,1200,68700
212.344963,-89.7643251,1300,68700
212.550259,-89.7644934,1400,68700
212.755877,-89.7646587,1500,68700
212.961814,-89.764821,1600,68700
213.168063,-89.7649803,1700,68700
213.374622,-89.7651365,1800,68700
213.581484,-89.7652897,1900,68700
213.788645,-89.7654399,2000,68700
213.996101,-89.765587,2100,68700
214.203846,-89.7657311,2200,68700
214.411876,-89.7658721,2300,68700
214.620186,-89.76601,2400,68700
214.828771,-89.7661449,2500,68700
215.037626,-89.7662766,2600,68700
215.246745,-89.7664053,2700,68700
215.456124,-89.7665309,2800,68700
215.665758,-89.7666533,2900,68700
215.875641,-89.7667727,3000,68700
216.085769,-89.7668889,3100,68700
216.296135,-89.7670021,3200,68700
216.506735,-89.767112,3300,68700
216.717564,-89.7672189,3400,68700
216.928615,-89.7673226,3500,68700
217.139884,-89.7674231,3600,68700
217.351366,-89.7675206,3700,68700
217.563054,-89.7676148,3800,68700
217.774944,-89.7677059,3900,68700
217.987029,-89.7677938,4000,68700
218.199305,-89.7678785,4100,68700
218.411765,-89.7679601,4200,68700
218.624404,-89.7680385,4300,68700
218.837217,-89.7681137,4400,68700
219.050197,-89.7681857,4500,68700
219.26334,-89.7682545,4600,68700
219.476638,-89.7683201,4700,68700
219.690087,-89.7683825,4800,68700
219.903681,-89.7684416,4900,68700
220.117414,-89.7684976,5000,68700
220.33128,-89.7685504,5100,68700
220.545274,-89.7685999,5200,68700
220.759389,-89.7686462,5300,68700
220.973619,-89.7686893,5400,68700
221.187959,-89.7687291,5500,68700
221.402403,-89.7687657,5600,68700
221.616944,-89.7687991,5700,68700
221.831578,-89.7688292,5800,68700
222.046297,-89.7688561,5900,68700
222.261096,-89.7688798,6000,68700
222.475969,-89.7689001,6100,68700
222.690909,-89.7689173,6200,68700
222.905912,-89.7689312,6300,68700
223.12097,-89.7689418,6400,68700
223.336078,-89.7689492,6500,68700
223.55123,-89.7689533,6600,68700
223.76642,-89.7689542,6700,68700
223.981641,-89.7689517,6800,68700
224.196887,-89.7689461,6900,68700
224.412153,-89.7689371,7000,68700
224.627432,-89.7689249,7100,68700
224.842718,-89.7689095,7200,68700
225.058006,-89.7688907,7300,68700
225.273289,-89.7688687,7400,68700
225.48856,-89.7688435,7500,68700
225.703815,-89.7688149,7600,68700
225.919046,-89.7687831,7700,68700
226.134249,-89.768748,7800,68700
226.349415,-89.7687097,7900,68700
226.564541,-89.768668,8000,68700
226.779619,-89.7686231,8100,68700
226.994644,-89.768575,8200,68700
227.209609,-89.7685236,8300,68700
227.424508,-89.7684689,8400,68700
227.639337,-89.7684109,8500,68700
227.854087,-89.7683497,8600,68700
228.068754,-89.7682852,8700,68700
228.283331,-89.7682174,8800,68700
228.497813,-89.7681464,8900,68700
228.712194,-89.7680721,9000,68700
228.926467,-89.7679945,9100,68700
229.140627,-89.7679137,9200,68700
229.354667,-89.7678297,9300,68700
229.568583,-89.7677424,9400,68700
229.782367,-89.7676518,9500,68700
229.996015,-89.767558,9600,68700
230.209521,-89.7674609,9700,68700
230.422878,-89.7673606,9800,68700
230.636081,-89.767257,9900,68700
230.849124,-89.7671503,10000,68700
231.062002,-89.7670402,10100,68700
231.274708,-89.766927,10200,68700
231.487237,-89.7668105,10300,68700
231.699584,-89.7666908,10400,68700
231.911743,-89.7665678,10500,68700
232.123709,-89.7664417,10600,68700
232.335475,-89.7663123,10700,68700
232.547036,-89.7661797,10800,68700
232.758387,-89.7660439,10900,68700
232.969523,-89.7659049,11000,68700
233.180437,-89.7657627,11100,68700
233.391126,-89.7656173,11200,68700
233.601582,-89.7654688,11300,68700
233.811802,-89.765317,11400,68700
234.021779,-89.765162,11500,68700
234.231509,-89.7650039,11600,68700
234.440986,-89.7648426,11700,68700
234.650206,-89.7646781,11800,68700
234.859163,-89.7645105,11900,68700
235.065766,-89.7643415,11999,68700
209.647692,-89.7626633,0,68800
209.849026,-89.7628708,100,68800
210.050741,-89.7630755,200,68800
210.252833,-89.7632771,300,68800
210.455298,-89.7634759,400,68800
210.658132,-89.7636717,500,68800
210.861331,-89.7638646,600,68800
211.06489,-89.7640546,700,68800
211.268806,-89.7642416,800,68800
211.473075,-89.7644256,900,68800
211.677691,-89.7646066,1000,68800
211.882651,-89.7647847,1100,68800
212.087951,-89.7649598,1200,68800
212.293585,-89.7651319,1300,68800
212.49955,-89.7653009,1400,68800
212.70584,-89.765467,1500,68800
212.912452,-89.76563,1600,68800
213.11938,-89.76579,1700,68800
213.32662,-89.765947,1800,68800
213.534167,-89.7661009,1900,68800
213.742017,-89.7662518,2000,68800
213.950164,-89.7663996,2100,68800
214.158603,-89.7665443,2200,68800
214.367331,-89.766686,2300,68800
214.576341,-89.7668246,2400,68800
214.785629,-89.7669601,2500,68800
214.99519,-89.7670925,2600,68800
215.205019,-89.7672218,2700,68800
215.41511,-89.767348,2800,68800
215.625458,-89.767471,2900,68800
215.836058,-89.767591,3000,68800
216.046906,-89.7677078,3100,68800
216.257995,-89.7678215,3200,68800
216.46932,-89.767932,3300,68800
216.680876,-89.7680394,3400,68800
216.892658,-89.7681437,3500,68800
217.10466,-89.7682448,3600,68800
217.316876,-89.7683427,3700,68800
217.529301,-89.7684375,3800,68800
217.74193,-89.768529,3900,68800
217.954757,-89.7686175,4000,68800
218.167776,-89.7687027,4100,68800
218.380982,-89.7687847,4200,68800
218.594369,-89.7688635,4300,68800
218.807932,-89.7689392,4400,68800
219.021664,-89.7690116,4500,68800
219.235559,-89.7690808,4600,68800
219.449613,-89.7691468,4700,68800
219.663819,-89.7692096,4800,68800
219.878172,-89.7692692,4900,68800
220.092665,-89.7693256,5000,68800
220.307293,-89.7693787,5100,68800
220.522049,-89.7694286,5200,68800
220.736928,-89.7694752,5300,68800
220.951925,-89.7695186,5400,68800
221.167032,-89.7695588,5500,68800
221.382244,-89.7695957,5600,68800
221.597555,-89.7696294,5700,68800
221.812959,-89.7696598,5800,68800
222.02845,-89.7696869,5900,68800
222.244021,-89.7697108,6000,68800
222.459668,-89.7697315,6100,68800
222.675383,-89.7697489,6200,68800
222.89116,-89.769763,6300,68800
223.106994,-89.7697738,6400,68800
223.322879,-89.7697814,6500,68800
223.538808,-89.7697857,6600,68800
223.754775,-89.7697868,6700,68800
223.970773,-89.7697845,6800,68800
224.186798,-89.769779,6900,68800
224.402843,-89.7697702,7000,68800
224.618901,-89.7697582,7100,68800
224.834966,-89.7697428,7200,68800
225.051033,-89.7697242,7300,68800
225.267095,-89.7697023,7400,68800
225.483146,-89.7696771,7500,68800
225.699179,-89.7696486,7600,68800
225.91519,-89.7696169,7700,68800
226.131171,-89.7695819,7800,68800
226.347116,-89.7695435,7900,68800
226.563019,-89.7695019,8000,68800
226.778875,-89.7694571,8100,68800
226.994677,-89.7694089,8200,68800
227.210419,-89.7693575,8300,68800
227.426094,-89.7693028,8400,68800
227.641698,-89.7692448,8500,68800
227.857223,-89.7691835,8600,68800
228.072663,-89.7691189,8700,68800
228.288014,-89.7690511,8800,68800
228.503267,-89.76898,8900,68800
228.718419,-89.7689056,9000,68800
228.933462,-89.768828,9100,68800
229.14839,-89.7687471,9200,68800
229.363198,-89.7686629,9300,68800
229.57788,-89.7685754,9400,68800
229.79243,-89.7684847,9500,68800
230.006841,-89.7683907,9600,68800
230.221109,-89.7682935,9700,68800
230.435226,-89.768193,9800,68800
230.649188,-89.7680893,9900,68800
230.862989,-89.7679823,10000,68800
231.076622,-89.7678721,10100,68800
231.290083,-89.7677586,10200,68800
231.503364,-89.7676418,10300,68800
231.716462,-89.7675219,10400,68800
231.929369,-89.7673987,10500,68800
232.14208,-89.7672723,10600,68800
232.354591,-89.7671426,10700,68800
232.566895,-89.7670097,10800,68800
232.778986,-89.7668736,10900,68800
232.990859,-89.7667343,11000,68800
233.20251,-89.7665918,11100,68800
233.413931,-89.7664461,11200,68800
233.625119,-89.7662971,11300,68800
233.836067,-89.766145,11400,68800
234.04677,-89.7659897,11500,68800
234.257224,-89.7658312,11600,68800
234.467422,-89.7656695,11700,68800
234.67736,-89.7655046,11800,68800
234.887032,-89.7653366,11900,68800
235.094341,-89.7651671,11999,68800
209.587462,-89.7634592,0,68900
209.789421,-89.7636676,100,68900
209.991765,-89.7638731,200,68900
210.194489,-89.7640756,300,68900
210.39759,-89.7642752,400,68900
210.601064,-89.7644719,500,68900
210.804907,-89.7646656,600,68900
211.009114,-89.7648564,700,68900
211.213681,-89.7650442,800,68900
211.418604,-89.765229,900,68900
211.623879,-89.7654109,1000,68900
211.829501,-89.7655897,1100,68900
212.035466,-89.7657656,1200,68900
212.241769,-89.7659384,1300,68900
212.448406,-89.7661082,1400,68900
212.655373,-89.7662751,1500,68900
212.862664,-89.7664388,1600,68900
213.070274,-89.7665996,1700,68900
213.2782,-89.7667572,1800,68900
213.486436,-89.7669119,1900,68900
213.694978,-89.7670634,2000,68900
213.903821,-89.7672119,2100,68900
214.112959,-89.7673574,2200,68900
214.322388,-89.7674997,2300,68900
214.532103,-89.7676389,2400,68900
214.742099,-89.7677751,2500,68900
214.952371,-89.7679081,2600,68900
215.162913,-89.7680381,2700,68900
215.37372,-89.7681649,2800,68900
215.584788,-89.7682885,2900,68900
215.79611,-89.7684091,3000,68900
216.007682,-89.7685265,3100,68900
216.219499,-89.7686408,3200,68900
216.431554,-89.7687519,3300,68900
216.643842,-89.7688599,3400,68900
216.856359,-89.7689647,3500,68900
217.069098,-89.7690663,3600,68900
217.282054,-89.7691647,3700,68900
217.495221,-89.76926,3800,68900
217.708595,-89.7693521,3900,68900
217.922168,-89.769441,4000,68900
218.135936,-89.7695267,4100,68900
218.349893,-89.7696092,4200,68900
218.564032,-89.7696885,4300,68900
218.778349,-89.7697646,4400,68900
218.992838,-89.7698375,4500,68900
219.207492,-89.7699071,4600,68900
219.422307,-89.7699735,4700,68900
219.637275,-89.7700367,4800,68900
219.852391,-89.7700967,4900,68900
220.06765,-89.7701534,5000,68900
220.283044,-89.7702069,5100,68900
220.498569,-89.7702572,5200,68900
220.714218,-89.7703042,5300,68900
220.929986,-89.7703479,5400,68900
221.145866,-89.7703884,5500,68900
221.361852,-89.7704256,5600,68900
221.577938,-89.7704596,5700,68900
221.794118,-89.7704903,5800,68900
222.010385,-89.7705177,5900,68900
222.226735,-89.7705419,6000,68900
222.443161,-89.7705628,6100,68900
222.659655,-89.7705804,6200,68900
222.876214,-89.7705948,6300,68900
223.092829,-89.7706059,6400,68900
223.309496,-89.7706136,6500,68900
223.526207,-89.7706182,6600,68900
223.742957,-89.7706194,6700,68900
223.95974,-89.7706173,6800,68900
224.176548,-89.770612,6900,68900
224.393377,-89.7706033,7000,68900
224.610219,-89.7705914,7100,68900
224.82707,-89.7705762,7200,68900
225.043921,-89.7705577,7300,68900
225.260768,-89.7705359,7400,68900
225.477604,-89.7705108,7500,68900
225.694422,-89.7704824,7600,68900
225.911217,-89.7704507,7700,68900
226.127982,-89.7704157,7800,68900
226.344712,-89.7703774,7900,68900
226.561399,-89.7703359,8000,68900
226.778038,-89.770291,8100,68900
226.994623,-89.7702429,8200,68900
227.211147,-89.7701914,8300,68900
227.427604,-89.7701367,8400,68900
227.643988,-89.7700787,8500,68900
227.860293,-89.7700173,8600,68900
228.076513,-89.7699527,8700,68900
228.292642,-89.7698849,8800,68900
228.508673,-89.7698137,8900,68900
228.724601,-89.7697392,9000,68900
228.94042,-89.7696615,9100,68900
229.156122,-89.7695804,9200,68900
229.371704,-89.7694961,9300,68900
229.587157,-89.7694085,9400,68900
229.802477,-89.7693177,9500,68900
230.017658,-89.7692236,9600,68900
230.232693,-89.7691262,9700,68900
230.447577,-89.7690255,9800,68900
230.662303,-89.7689216,9900,68900
230.876867,-89.7688144,10000,68900
231.091261,-89.7687039,10100,68900
231.305481,-89.7685902,10200,68900
231.51952,-89.7684732,10300,68900
231.733373,-89.768353,10400,68900
231.947034,-89.7682296,10500,68900
232.160497,-89.7681029,10600,68900
232.373757,-89.7679729,10700,68900
232.586809,-89.7678397,10800,68900
232.799645,-89.7677033,10900,68900
233.012262,-89.7675637,11000,68900
233.224653,-89.7674209,11100,68900
233.436813,-89.7672748,11200,68900
233.648737,-89.7671255,11300,68900
233.860419,-89.766973,11400,68900
234.071853,-89.7668173,11500,68900
234.283035,-89.7666584,11600,68900
234.493959,-89.7664964,11700,68900
234.704621,-89.7663311,11800,68900
234.915014,-89.7661626,11900,68900
235.123033,-89.7659927,11999,68900
209.526755,-89.7642548,0,69000
209.729342,-89.764464,100,69000
209.932317,-89.7646704,200,69000
210.135678,-89.7648738,300,69000
210.339419,-89.7650743,400,69000
210.543536,-89.7652718,500,69000
210.748026,-89.7654663,600,69000
210.952884,-89.7656579,700,69000
211.158106,-89.7658465,800,69000
211.363688,-89.7660322,900,69000
211.569625,-89.7662148,1000,69000
211.775913,-89.7663945,1100,69000
211.982547,-89.7665711,1200,69000
212.189523,-89.7667447,1300,69000
212.396836,-89.7669153,1400,69000
212.604483,-89.7670829,1500,69000
212.812457,-89.7672474,1600,69000
213.020754,-89.7674089,1700,69000
213.22937,-89.7675673,1800,69000
213.438299,-89.7677226,1900,69000
213.647538,-89.7678749,2000,69000
213.85708,-89.7680241,2100,69000
214.066921,-89.7681702,2200,69000
214.277057,-89.7683132,2300,69000
214.487481,-89.7684531,2400,69000
214.698189,-89.7685899,2500,69000
214.909176,-89.7687236,2600,69000
215.120436,-89.7688542,2700,69000
215.331964,-89.7689816,2800,69000
215.543755,-89.7691059,2900,69000
215.755804,-89.7692271,3000,69000
215.968106,-89.7693451,3100,69000
216.180654,-89.7694599,3200,69000
216.393444,-89.7695716,3300,69000
216.60647,-89.7696801,3400,69000
216.819726,-89.7697855,3500,69000
217.033207,-89.7698877,3600,69000
217.246908,-89.7699866,3700,69000
217.460823,-89.7700824,3800,69000
217.674945,-89.770175,3900,69000
217.88927,-89.7702644,4000,69000
218.103792,-89.7703506,4100,69000
218.318504,-89.7704336,4200,69000
218.533402,-89.7705134,4300,69000
218.748479,-89.7705899,4400,69000
218.96373,-89.7706632,4500,69000
219.179148,-89.7707333,4600,69000
219.394728,-89.7708001,4700,69000
219.610463,-89.7708638,4800,69000
219.826349,-89.7709241,4900,69000
220.042378,-89.7709812,5000,69000
220.258545,-89.7710351,5100,69000
220.474844,-89.7710857,5200,69000
220.691268,-89.771133,5300,69000
220.907812,-89.7711771,5400,69000
221.12447,-89.771218,5500,69000
221.341235,-89.7712555,5600,69000
221.558102,-89.7712898,5700,69000
221.775063,-89.7713208,5800,69000
221.992114,-89.7713485,5900,69000
222.209247,-89.7713729,6000,69000
222.426457,-89.7713941,6100,69000
222.643738,-89.771412,6200,69000
222.861082,-89.7714266,6300,69000
223.078485,-89.7714379,6400,69000
223.295939,-89.7714459,6500,69000
223.513438,-89.7714506,6600,69000
223.730977,-89.771452,6700,69000
223.948549,-89.7714501,6800,69000
224.166147,-89.7714449,6900,69000
224.383766,-89.7714364,7000,69000
224.601399,-89.7714246,7100,69000
224.819039,-89.7714095,7200,69000
225.036681,-89.7713911,7300,69000
225.254319,-89.7713694,7400,69000
225.471945,-89.7713444,7500,69000
225.689554,-89.7713161,7600,69000
225.907139,-89.7712845,7700,69000
226.124694,-89.7712496,7800,69000
226.342214,-89.7712113,7900,69000
226.55969,-89.7711698,8000,69000
226.777118,-89.771125,8100,69000
226.994492,-89.7710768,8200,69000
227.211803,-89.7710254,8300,69000
227.429048,-89.7709706,8400,69000
227.646219,-89.7709126,8500,69000
227.86331,-89.7708512,8600,69000
228.080315,-89.7707866,8700,69000
228.297228,-89.7707186,8800,69000
228.514043,-89.7706474,8900,69000
228.730753,-89.7705728,9000,69000
228.947352,-89.770495,9100,69000
229.163835,-89.7704138,9200,69000
229.380195,-89.7703294,9300,69000
229.596426,-89.7702417,9400,69000
229.812522,-89.7701507,9500,69000
230.028477,-89.7700564,9600,69000
230.244285,-89.7699588,9700,69000
230.459941,-89.769858,9800,69000
230.675437,-89.7697538,9900,69000
230.890769,-89.7696464,10000,69000
231.10593,-89.7695358,10100,69000
231.320915,-89.7694218,10200,69000
231.535717,-89.7693046,10300,69000
231.750331,-89.7691842,10400,69000
231.964751,-89.7690604,10500,69000
232.178971,-89.7689335,10600,69000
232.392986,-89.7688033,10700,69000
232.60679,-89.7686698,10800,69000
232.820378,-89.7685331,10900,69000
233.033743,-89.7683931,11000,69000
233.24688,-89.76825,11100,69000
233.459784,-89.7681035,11200,69000
233.672449,-89.7679539,11300,69000
233.884869,-89.7678011,11400,69000
234.09704,-89.767645,11500,69000
234.308956,-89.7674857,11600,69000
234.520611,-89.7673232,11700,69000
234.732001,-89.7671576,11800,69000
234.943119,-89.7669887,11900,69000
235.151855,-89.7668184,11999,69000
209.465638,-89.7650501,0,69100
209.668856,-89.7652602,100,69100
209.872467,-89.7654674,200,69100
210.076467,-89.7656717,300,69100
210.280851,-89.765873,400,69100
210.485616,-89.7660714,500,69100
210.690756,-89.7662668,600,69100
210.896269,-89.7664592,700,69100
211.10215,-89.7666487,800,69100
211.308394,-89.7668351,900,69100
211.514997,-89.7670186,1000,69100
211.721955,-89.767199,1100,69100
211.929262,-89.7673764,1200,69100
212.136915,-89.7675508,1300,69100
212.344909,-89.7677222,1400,69100
212.553239,-89.7678905,1500,69100
212.761901,-89.7680558,1600,69100
212.970889,-89.768218,1700,69100
213.180199,-89.7683771,1800,69100
213.389826,-89.7685332,1900,69100
213.599765,-89.7686862,2000,69100
213.810012,-89.7688361,2100,69100
214.020561,-89.7689829,2200,69100
214.231407,-89.7691266,2300,69100
214.442544,-89.7692671,2400,69100
214.653969,-89.7694046,2500,69100
214.865676,-89.7695389,2600,69100
215.077658,-89.7696702,2700,69100
215.289913,-89.7697982,2800,69100
215.502432,-89.7699231,2900,69100
